City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain (inches),Snow (inches)
291,Necochea,AR,-38.55,-58.74,48.0,96,76,7.0,broken clouds,0.0,0.0
292,Saint-Pierre,RE,-21.34,55.48,66.2,77,20,8.05,few clouds,0.0,0.0
293,Nadudvar,HU,47.42,21.17,68.0,64,61,10.29,broken clouds,0.0,0.0
294,Broken Hill,AU,-31.95,141.43,44.6,93,0,5.66,clear sky,0.0,0.0
295,Manokwari,ID,-0.87,134.08,80.42,73,31,4.25,scattered clouds,0.0,0.0
296,Tilichiki,RU,60.47,166.1,64.69,44,0,5.32,clear sky,0.0,0.0
297,Tomatlan,MX,19.93,-105.25,93.99,42,7,16.82,light rain,0.11,0.0
298,Ahuimanu,US,21.44,-157.84,84.2,61,75,16.11,broken clouds,0.0,0.0
299,Sabinopolis,BR,-18.67,-43.08,57.29,83,89,3.47,overcast clouds,0.0,0.0
300,Fez,MA,34.04,-5.0,75.2,64,40,11.41,scattered clouds,0.0,0.0
301,Brigantine,US,39.41,-74.36,84.2,62,1,9.17,clear sky,0.0,0.0
302,Tura,IN,25.52,90.22,74.71,98,61,4.36,light rain,0.78,0.0
303,Pangoa,PE,-12.12,-73.0,75.2,82,39,2.17,light rain,0.41,0.0
304,Sunnyside,US,46.32,-120.01,93.99,28,100,6.53,overcast clouds,0.0,0.0
305,Cabo San Lucas,MX,22.89,-109.91,90.0,31,5,18.34,clear sky,0.0,0.0
306,Samarai,PG,-10.62,150.67,79.7,86,68,16.13,moderate rain,1.82,0.0
307,Great Yarmouth,GB,52.61,1.73,62.01,84,13,9.66,few clouds,0.0,0.0
308,Cherskiy,RU,68.75,161.3,52.61,44,57,9.28,broken clouds,0.0,0.0
309,Nantucket,US,41.28,-70.1,70.0,88,90,8.05,overcast clouds,0.0,0.0
310,Kavieng,PG,-2.57,150.8,84.2,75,30,9.1,scattered clouds,0.0,0.0
311,Toora-Khem,RU,52.47,96.11,49.15,85,18,1.36,few clouds,0.0,0.0
312,Goose Creek,US,32.98,-80.03,84.0,78,75,12.75,broken clouds,0.0,0.0
313,Xinqing,CN,48.23,129.5,56.66,95,99,5.93,overcast clouds,0.0,0.0
314,Hirapur,IN,21.53,79.77,76.89,85,80,3.4,broken clouds,0.0,0.0
315,Tocache,PE,-8.18,-76.51,83.98,58,15,0.4,few clouds,0.0,0.0
316,Jizan,SA,17.33,42.67,93.2,67,100,3.36,overcast clouds,0.0,0.0
317,Namibe,AO,-15.2,12.15,69.75,74,0,8.99,clear sky,0.0,0.0
318,Le Port,RE,-20.94,55.29,69.8,68,8,11.41,clear sky,0.0,0.0
319,Clonakilty,IE,51.62,-8.87,57.0,100,75,9.17,light intensity drizzle,0.0,0.0
320,Waipawa,NZ,-41.41,175.52,48.99,85,5,1.7,clear sky,0.0,0.0
321,Terra Rica,BR,-22.71,-52.62,66.88,63,0,8.9,clear sky,0.0,0.0
322,Nouadhibou,MR,20.93,-17.03,69.8,77,0,18.34,sand,0.0,0.0
323,Tuatapere,NZ,-46.13,167.68,39.0,83,71,3.0,broken clouds,0.0,0.0
324,Barra Do Garcas,BR,-15.89,-52.26,70.45,52,10,1.36,clear sky,0.0,0.0
325,High Prairie,CA,55.43,-116.49,69.67,50,44,11.83,scattered clouds,0.0,0.0
326,General Pico,AR,-35.66,-63.76,51.44,53,100,7.25,overcast clouds,0.0,0.0
327,Santa Adelia,BR,-21.24,-48.8,65.01,55,100,4.88,overcast clouds,0.0,0.0
328,Campbell River,CA,50.02,-125.24,62.6,88,90,6.93,light rain,0.0,0.0
329,Baihar,IN,22.1,80.55,73.29,95,57,2.01,broken clouds,0.0,0.0
330,Lorengau,PG,-2.02,147.27,82.83,77,93,6.96,moderate rain,1.85,0.0
331,Maracacume,BR,-2.04,-45.96,75.63,92,65,2.71,broken clouds,0.0,0.0
332,Arman,RU,59.7,150.17,53.13,74,8,4.23,clear sky,0.0,0.0
333,Takoradi,GH,4.88,-1.76,77.65,87,100,7.85,light rain,0.27,0.0
334,Shetpe,KZ,44.17,52.12,74.89,29,0,5.77,clear sky,0.0,0.0
335,Mao,ES,39.89,4.27,71.6,78,0,6.93,clear sky,0.0,0.0
336,Itaituba,BR,-4.28,-55.98,91.4,49,20,5.82,few clouds,0.0,0.0
337,Nyrob,RU,60.73,56.72,43.27,96,98,5.57,overcast clouds,0.0,0.0
338,Acari,PE,-15.43,-74.62,69.71,53,4,5.66,clear sky,0.0,0.0
339,Aklavik,CA,68.22,-135.01,42.8,81,90,8.05,overcast clouds,0.0,0.0
340,Namestovo,SK,49.41,19.48,55.0,91,9,2.84,clear sky,0.0,0.0
341,North Bend,US,43.41,-124.22,80.01,77,1,23.04,clear sky,0.0,0.0
342,Tazmalt,DZ,36.39,4.4,68.0,82,0,4.7,clear sky,0.0,0.0
343,Portland,US,45.52,-122.68,91.99,27,40,8.05,scattered clouds,0.0,0.0
344,Namatanai,PG,-3.67,152.43,82.96,72,2,6.22,clear sky,0.0,0.0
345,Kota Belud,MY,6.35,116.43,78.01,94,20,2.24,thunderstorm,0.0,0.0
346,Idil,TR,37.34,41.89,77.0,20,0,10.29,clear sky,0.0,0.0
347,Titlagarh,IN,20.3,83.15,81.21,72,12,2.64,few clouds,0.0,0.0
348,Polyarnyy,RU,69.2,33.45,37.4,93,42,2.24,scattered clouds,0.0,0.0
349,Las Palmas,ES,28.42,-14.01,71.6,73,20,19.46,few clouds,0.0,0.0
350,Ancud,CL,-41.87,-73.82,42.01,100,65,4.7,light rain,0.39,0.0
351,Soto La Marina,MX,23.77,-98.22,91.0,70,2,13.0,clear sky,0.0,0.0
352,Atasu,KZ,48.68,71.64,58.08,72,75,15.88,broken clouds,0.0,0.0
353,Caravelas,BR,-17.71,-39.25,68.72,62,0,2.71,clear sky,0.0,0.0
354,Inongo,CD,-1.95,18.27,71.02,65,81,1.16,broken clouds,0.0,0.0
355,Lewiston,US,44.1,-70.21,72.0,83,1,10.29,clear sky,0.0,0.0
356,Berlevag,NO,70.86,29.09,44.6,75,0,6.93,clear sky,0.0,0.0
357,Kachug,RU,53.96,105.88,62.6,61,92,1.57,overcast clouds,0.0,0.0
358,Kaoma,ZM,-14.78,24.8,53.53,54,0,6.82,clear sky,0.0,0.0
359,Kahului,US,20.89,-156.47,91.4,38,40,24.16,scattered clouds,0.0,0.0
360,Luderitz,NA,-26.65,15.16,64.4,44,0,1.12,clear sky,0.0,0.0
361,Miedzyrzecz,PL,52.44,15.58,57.0,81,0,5.37,clear sky,0.0,0.0
362,Maksi,IN,23.27,76.15,78.12,81,100,8.63,overcast clouds,0.0,0.0
363,Teguise,ES,29.06,-13.56,73.4,69,75,17.22,broken clouds,0.0,0.0
364,Miguelopolis,BR,-20.18,-48.03,69.8,40,100,1.95,overcast clouds,0.0,0.0
365,Antalaha,MG,-14.9,50.28,71.01,81,47,7.56,light rain,0.12,0.0
366,Kourou,GF,5.16,-52.65,78.8,88,100,6.93,light rain,0.28,0.0
367,Maine-Soroa,NE,13.21,12.02,90.12,20,0,6.17,clear sky,0.0,0.0
368,Chute-Aux-Outardes,CA,49.12,-68.4,66.2,77,1,4.7,clear sky,0.0,0.0
369,Matagami,CA,49.75,-77.63,66.2,93,90,5.82,light rain,0.0,0.0
370,Puerto Baquerizo Moreno,EC,-0.9,-89.6,77.0,73,40,12.75,scattered clouds,0.0,0.0
371,Sabang,ID,5.89,95.32,82.42,73,98,5.08,overcast clouds,0.0,0.0
372,Puerto Carreno,CO,6.19,-67.49,87.8,58,40,8.05,scattered clouds,0.0,0.0
373,Bandarbeyla,SO,9.49,50.81,79.77,77,8,24.7,clear sky,0.0,0.0
374,Salalah,OM,17.02,54.09,82.4,94,20,3.36,few clouds,0.0,0.0
375,Luziania,BR,-16.25,-47.95,73.4,53,2,2.24,clear sky,0.0,0.0
376,Kawalu,ID,-7.38,108.21,71.91,92,96,2.33,light rain,0.47,0.0
377,Avera,US,33.19,-82.53,82.4,74,40,9.17,thunderstorm,0.0,0.0
378,Beyla,GN,8.68,-8.63,70.68,88,78,2.62,light rain,0.2,0.0
379,Lugo,ES,43.0,-7.5,64.0,92,0,1.99,clear sky,0.0,0.0
380,Wagga Wagga,AU,-35.12,147.37,44.6,100,90,5.82,overcast clouds,0.0,0.0
381,Hami,CN,42.8,93.45,72.91,19,7,13.11,clear sky,0.0,0.0
382,Maningrida,AU,-12.07,134.27,64.47,88,2,9.51,clear sky,0.0,0.0
383,Kathu,TH,7.92,98.33,77.0,94,20,1.12,few clouds,0.0,0.0
384,Aykhal,RU,66.0,111.5,68.0,45,12,6.71,few clouds,0.0,0.0
385,San Lawrenz,MT,36.06,14.2,72.0,83,0,8.05,clear sky,0.0,0.0
386,Sao Gabriel Da Cachoeira,BR,-0.13,-67.09,78.8,88,40,3.36,scattered clouds,0.0,0.0
387,Naze,JP,28.37,129.48,80.6,83,20,8.05,few clouds,0.0,0.0
388,Ozinki,RU,51.18,49.68,60.33,58,53,5.61,broken clouds,0.0,0.0
389,Palmer,US,42.16,-72.33,84.99,64,96,8.99,light rain,0.32,0.0
390,Orocue,CO,4.79,-71.34,80.87,85,95,5.84,moderate rain,3.06,0.0
391,Charlestown,AU,-32.95,151.67,52.0,71,20,25.28,few clouds,0.0,0.0
392,Constantine,DZ,36.37,6.61,69.8,49,0,4.7,clear sky,0.0,0.0
393,Mama,RU,58.31,112.9,62.19,64,3,0.43,clear sky,0.0,0.0
394,Mnogovershinnyy,RU,53.94,139.92,49.1,83,19,4.36,few clouds,0.0,0.0
395,Deputatskiy,RU,69.3,139.9,73.72,48,0,3.76,clear sky,0.0,0.0
396,Burriana,ES,39.89,-0.09,72.0,71,0,3.15,clear sky,0.0,0.0
397,Khandyga,RU,62.67,135.6,68.32,63,37,4.41,scattered clouds,0.0,0.0
398,Lapithos,CY,35.34,33.18,69.8,77,20,13.87,few clouds,0.0,0.0
399,Atar,MR,20.52,-13.05,100.49,12,2,11.25,clear sky,0.0,0.0
400,Dwarka,IN,22.24,68.97,85.8,80,99,11.25,overcast clouds,0.0,0.0
401,Gashua,NG,12.87,11.05,94.59,23,33,5.5,scattered clouds,0.0,0.0
402,Bengkulu,ID,-3.8,102.27,74.53,90,100,3.98,light rain,0.83,0.0
403,Angouleme,FR,45.65,0.15,73.4,60,0,9.17,clear sky,0.0,0.0
404,Fonte Boa,BR,-2.5,-66.27,78.39,93,94,1.21,overcast clouds,0.0,0.0
405,Kirakira,SB,-10.45,161.92,82.85,74,90,3.2,light rain,0.34,0.0
406,Yuxia,CN,34.06,108.63,75.0,93,0,5.61,clear sky,0.0,0.0
407,Aksu,CN,41.12,80.26,79.52,24,100,4.68,overcast clouds,0.0,0.0
408,Bereslavka,RU,48.63,44.04,73.4,35,28,13.42,light rain,0.17,0.0
409,Kaura Namoda,NG,12.59,6.58,85.84,53,62,17.81,broken clouds,0.0,0.0
410,King City,US,36.21,-121.13,96.01,20,89,4.0,overcast clouds,0.0,0.0
411,Middelkerke,BE,51.16,2.84,66.2,63,58,9.17,broken clouds,0.0,0.0
412,Bilma,NE,18.69,12.92,87.6,12,0,4.34,clear sky,0.0,0.0
413,Ust-Kulom,RU,61.69,53.69,39.11,78,74,5.14,broken clouds,0.0,0.0
414,Eugene,US,44.05,-123.09,89.6,40,75,14.99,broken clouds,0.0,0.0
415,Mitu,CO,1.2,-70.17,78.53,91,78,1.54,light rain,0.18,0.0
416,Urengoy,RU,65.97,78.37,46.44,88,45,2.64,scattered clouds,0.0,0.0
417,Kerema,PG,-7.96,145.78,78.31,87,64,5.44,light rain,0.14,0.0
418,Hagere Hiywet,ET,8.98,37.85,58.8,82,83,1.34,broken clouds,0.0,0.0
419,Saravan,AM,39.72,45.65,78.8,29,40,9.17,scattered clouds,0.0,0.0
420,Okhotsk,RU,59.38,143.3,46.78,86,97,5.59,overcast clouds,0.0,0.0
421,Monrovia,LR,6.3,-10.8,77.0,94,40,9.28,scattered clouds,0.0,0.0
422,Parati,BR,-23.22,-44.71,60.8,67,40,2.24,scattered clouds,0.0,0.0
423,Arlit,NE,18.74,7.39,96.76,9,59,8.9,broken clouds,0.0,0.0
424,Kyshtovka,RU,56.55,76.63,51.98,91,100,4.27,overcast clouds,0.0,0.0
425,Yadgir,IN,16.77,77.13,79.11,74,97,5.99,overcast clouds,0.0,0.0
426,Finschhafen,PG,-6.6,147.87,80.44,76,2,8.28,light rain,0.49,0.0
427,Sepuka,TZ,-4.75,34.53,63.1,74,5,9.91,clear sky,0.0,0.0
428,Palana,RU,59.12,159.97,50.7,74,11,7.16,few clouds,0.0,0.0
429,Khelyulya,RU,61.73,30.68,61.63,71,35,3.22,scattered clouds,0.0,0.0
430,Huilong,CN,31.81,121.66,77.0,97,99,9.28,light rain,0.29,0.0
431,Vila Velha,BR,-20.33,-40.29,70.0,77,92,3.36,overcast clouds,0.0,0.0
432,Areia Branca,BR,-4.96,-37.14,81.72,62,100,12.3,overcast clouds,0.0,0.0
433,Coquimbo,CL,-29.95,-71.34,55.4,100,90,5.82,light intensity drizzle,0.0,0.0
434,Haljala,EE,59.43,26.26,53.71,73,0,3.42,clear sky,0.0,0.0
435,Manzil Salim,TN,35.86,8.48,73.4,33,20,6.93,few clouds,0.0,0.0
436,Chibuto,MZ,-24.69,33.53,59.45,88,0,3.67,clear sky,0.0,0.0
437,Kurilsk,RU,45.23,147.88,51.31,85,55,5.44,broken clouds,0.0,0.0
438,Bayir,TR,37.27,28.22,68.0,82,20,3.36,few clouds,0.0,0.0
439,Yeppoon,AU,-23.13,150.73,44.6,93,0,5.32,clear sky,0.0,0.0
440,Kushima,JP,31.46,131.23,71.6,83,20,4.7,few clouds,0.0,0.0
441,Bambous Virieux,MU,-20.34,57.76,71.6,83,20,5.82,few clouds,0.0,0.0
442,Batemans Bay,AU,-35.72,150.18,60.01,85,84,1.99,broken clouds,0.0,0.0
443,Pemberton,CA,50.32,-122.8,71.6,56,90,3.36,overcast clouds,0.0,0.0
444,Matara,LK,5.95,80.54,78.8,89,100,8.77,overcast clouds,0.0,0.0
445,Porbandar,IN,21.64,69.61,84.79,81,70,9.35,broken clouds,0.0,0.0
446,Porto Novo,BJ,6.5,2.6,80.6,83,40,10.29,scattered clouds,0.0,0.0
447,Whitehorse,CA,60.72,-135.05,62.01,30,75,4.7,broken clouds,0.0,0.0
448,Carndonagh,IE,55.25,-7.27,55.96,94,100,7.67,moderate rain,1.59,0.0
449,Port-Cartier,CA,50.03,-66.87,63.0,88,75,5.82,light intensity shower rain,0.0,0.0
450,Bacolod,PH,10.67,122.95,79.14,80,89,3.04,overcast clouds,0.0,0.0
451,Langfang,CN,39.51,116.69,75.0,69,95,3.33,overcast clouds,0.0,0.0
452,Ranau,MY,5.95,116.66,78.01,94,20,2.24,thunderstorm,0.0,0.0
453,Escanaba,US,45.75,-87.06,63.0,79,59,3.0,broken clouds,0.0,0.0
454,Matamoros,MX,25.53,-103.25,100.4,10,20,9.17,few clouds,0.0,0.0
455,Saiha,IN,22.48,92.97,71.19,93,100,1.45,overcast clouds,0.0,0.0
456,Baruun-Urt,MN,46.68,113.28,57.78,82,92,21.68,overcast clouds,0.0,0.0
457,Ferrol,ES,43.48,-8.24,64.0,93,90,3.36,overcast clouds,0.0,0.0
458,Guerrero Negro,MX,27.98,-114.06,74.46,55,3,18.52,clear sky,0.0,0.0
459,Kant,IN,27.8,79.8,88.34,57,30,8.03,scattered clouds,0.0,0.0
460,Olafsvik,IS,64.89,-23.71,51.04,74,100,9.69,overcast clouds,0.0,0.0
461,Balabac,PH,7.99,117.06,82.92,74,66,5.79,broken clouds,0.0,0.0
462,Sinjar,IQ,36.32,41.88,79.68,26,0,15.08,clear sky,0.0,0.0
463,Mogwase,ZA,-25.18,27.27,50.77,47,0,2.93,clear sky,0.0,0.0
464,Lakshmipur,BD,22.95,90.83,81.55,89,60,6.85,light rain,0.63,0.0
465,Maceio,BR,-9.67,-35.74,77.0,83,40,8.05,scattered clouds,0.0,0.0
466,Carballo,ES,43.21,-8.69,63.0,3,25,1.01,scattered clouds,0.0,0.0
467,Ulladulla,AU,-35.35,150.47,53.01,66,95,18.34,overcast clouds,0.0,0.0
468,Viransehir,TR,37.24,39.76,74.97,38,0,8.88,clear sky,0.0,0.0
469,Seoul,KR,37.57,126.98,80.6,57,90,13.87,overcast clouds,0.0,0.0
470,Udachnyy,RU,66.42,112.4,68.0,45,12,6.71,few clouds,0.0,0.0
471,Banda Aceh,ID,5.56,95.32,79.03,74,97,4.45,overcast clouds,0.0,0.0
472,Gornopravdinsk,RU,60.05,69.9,47.91,97,95,4.68,overcast clouds,0.0,0.0
473,Sindor,RU,62.86,51.89,40.35,70,94,6.24,overcast clouds,0.0,0.0
474,Vaitape,PF,-16.52,-151.75,79.66,78,96,16.93,overcast clouds,0.0,0.0
475,Teguldet,RU,57.31,88.17,56.46,91,22,4.09,few clouds,0.0,0.0
476,Rubiataba,BR,-15.16,-49.8,68.74,59,0,1.97,clear sky,0.0,0.0
477,Wanning,CN,18.8,110.4,81.66,89,100,11.83,overcast clouds,0.0,0.0
478,Ozernovskiy,RU,51.5,156.52,46.02,89,100,4.54,overcast clouds,0.0,0.0
479,Kangaatsiaq,GL,68.31,-53.46,39.29,86,100,8.19,overcast clouds,0.0,0.0
480,Shunyi,CN,40.12,116.65,75.0,82,92,4.47,overcast clouds,0.0,0.0
481,Zhangjiakou,CN,40.81,114.88,66.6,69,8,4.85,clear sky,0.0,0.0
482,Inirida,CO,3.87,-67.92,79.57,91,93,2.46,light rain,0.77,0.0
483,Marsh Harbour,BS,26.54,-77.06,83.32,77,46,6.96,scattered clouds,0.0,0.0
484,Westport,US,41.14,-73.36,82.4,58,1,8.05,clear sky,0.0,0.0
485,Klaksvik,FO,62.23,-6.59,51.8,81,66,12.75,broken clouds,0.0,0.0
486,Nioro,GM,13.35,-15.75,85.53,65,61,10.71,light rain,0.19,0.0
487,Port Macquarie,AU,-31.43,152.92,51.01,85,0,6.55,clear sky,0.0,0.0
488,Kempele,FI,64.91,25.5,60.8,63,42,3.36,scattered clouds,0.0,0.0
489,Formosa,AR,-26.18,-58.18,84.2,48,0,9.17,clear sky,0.0,0.0
490,Tual,ID,-5.67,132.75,80.26,81,62,21.63,broken clouds,0.0,0.0
491,Soligalich,RU,59.08,42.29,50.38,93,15,4.63,few clouds,0.0,0.0
492,Krasnoselkup,RU,65.7,82.47,51.89,72,0,1.07,clear sky,0.0,0.0
493,Otjimbingwe,NA,-22.35,16.13,56.43,34,0,7.11,clear sky,0.0,0.0
494,Moranbah,AU,-22.0,148.05,54.45,46,0,7.74,clear sky,0.0,0.0
495,Bathsheba,BB,13.22,-59.52,82.4,78,20,17.22,haze,0.0,0.0
496,Sobolevo,RU,54.43,31.9,57.61,90,49,4.36,scattered clouds,0.0,0.0
497,Zarubino,RU,42.63,131.09,57.85,96,100,9.37,overcast clouds,0.0,0.0
498,Walvis Bay,NA,-22.96,14.51,66.99,22,0,10.29,clear sky,0.0,0.0
499,Ketchikan,US,55.34,-131.65,57.2,87,75,13.87,broken clouds,0.0,0.0
500,Ahipara,NZ,-35.17,173.17,60.71,84,91,13.49,light rain,0.49,0.0
501,Prince Rupert,CA,54.32,-130.32,57.2,71,1,10.29,clear sky,0.0,0.0
502,Tooele,US,40.53,-112.3,86.0,20,1,10.29,clear sky,0.0,0.0
503,Soyo,AO,-6.13,12.37,72.45,87,93,6.96,overcast clouds,0.0,0.0
504,Santa Isabel Do Rio Negro,BR,-0.41,-65.02,77.67,85,98,0.43,overcast clouds,0.0,0.0
505,Digri,PK,25.16,69.11,89.42,65,17,15.57,few clouds,0.0,0.0
506,Biltine,TD,14.53,20.92,84.87,13,0,6.4,clear sky,0.0,0.0
507,Kemin,KG,42.78,75.69,62.53,44,44,5.35,scattered clouds,0.0,0.0
508,Ostroh,UA,50.33,26.51,63.5,97,100,7.05,light rain,0.54,0.0
509,Jenjarom,MY,2.88,101.5,80.6,88,20,4.7,few clouds,0.0,0.0
510,Springbok,ZA,-29.66,17.89,56.32,35,0,5.99,clear sky,0.0,0.0
511,Acarau,BR,-2.89,-40.12,76.98,72,43,14.16,light rain,0.27,0.0
512,Russell,US,32.35,-85.2,89.6,55,1,5.82,clear sky,0.0,0.0
513,Manyana,BW,-23.4,21.72,49.06,47,0,7.09,clear sky,0.0,0.0
514,Eirunepe,BR,-6.66,-69.87,78.04,89,77,1.86,light rain,0.26,0.0
515,South Sioux City,US,42.47,-96.41,78.8,39,40,12.75,scattered clouds,0.0,0.0
516,Valparaiso,CL,-33.04,-71.63,55.4,100,90,10.04,heavy intensity rain,0.0,0.0
517,Berettyoujfalu,HU,47.22,21.55,68.0,82,100,10.29,drizzle,0.0,0.0
518,Leh,IN,34.17,77.58,57.49,38,0,5.88,clear sky,0.0,0.0
519,Makakilo City,US,21.35,-158.09,84.2,61,75,12.75,broken clouds,0.0,0.0
520,Aquiraz,BR,-3.9,-38.39,80.6,74,93,9.17,overcast clouds,0.0,0.0
521,Hit,IQ,33.64,42.83,86.65,18,0,17.27,clear sky,0.0,0.0
522,Bogorodsk,RU,56.1,43.52,61.0,82,80,4.47,broken clouds,0.0,0.0
523,Mareeba,AU,-17.0,145.43,68.0,72,40,8.05,scattered clouds,0.0,0.0
524,Zhigansk,RU,66.77,123.37,69.17,41,4,2.08,clear sky,0.0,0.0
525,Salo,IT,45.61,10.53,78.01,73,20,1.12,few clouds,0.0,0.0
526,Ajdabiya,LY,30.76,20.23,68.52,76,0,10.04,clear sky,0.0,0.0
527,Fairbanks,US,64.84,-147.72,55.4,87,90,5.12,light rain,0.0,0.0
528,Tiarei,PF,-17.53,-149.33,82.4,61,40,6.93,scattered clouds,0.0,0.0
529,Talnakh,RU,69.49,88.4,53.6,76,0,6.71,clear sky,0.0,0.0
530,Chegdomyn,RU,51.12,133.02,56.84,57,100,2.62,overcast clouds,0.0,0.0
531,Teya,RU,60.38,92.63,60.58,71,92,2.37,overcast clouds,0.0,0.0
532,Eching,DE,48.3,11.62,59.0,87,0,1.12,clear sky,0.0,0.0
533,Tsiroanomandidy,MG,-18.77,46.03,66.34,78,39,1.68,scattered clouds,0.0,0.0
534,Hualmay,PE,-11.1,-77.61,65.08,75,72,10.96,broken clouds,0.0,0.0
535,Bocana De Paiwas,NI,12.79,-85.12,79.63,86,98,12.37,light rain,0.54,0.0
536,Calahorra,ES,42.31,-1.97,78.8,60,0,5.82,light rain,0.0,0.0
537,Rujewa,TZ,-8.7,34.38,65.52,63,0,10.13,clear sky,0.0,0.0
538,Chernushka,RU,56.51,56.08,50.63,93,39,10.58,light rain,0.14,0.0
